Date,LTP
04/28/2024,2103.0
04/29/2024,2105.0
04/30/2024,2108.0
05/02/2024,2105.0
05/05/2024,2086.0
05/06/2024,2082.0
05/07/2024,2074.0
05/08/2024,2070.0
05/09/2024,2072.9
05/12/2024,2074.0
05/13/2024,2098.0
05/14/2024,2112.0
05/15/2024,2110.1
05/16/2024,2110.0
05/19/2024,2123.0
05/20/2024,2166.0
05/21/2024,2160.0
05/22/2024,2168.2
05/26/2024,2145.0
05/27/2024,2160.0
05/29/2024,2136.1
05/30/2024,2120.0
06/02/2024,2109.0
06/03/2024,2110.2
06/04/2024,2118.0
06/05/2024,2110.0
06/06/2024,2115.0
06/09/2024,2128.2
06/10/2024,2137.8
06/11/2024,2155.0
06/12/2024,2159.0
06/13/2024,2151.0
06/16/2024,2125.0
06/18/2024,2116.0
06/19/2024,2119.0
06/20/2024,2112.2
06/23/2024,2097.0
06/24/2024,2095.0
06/25/2024,2099.9
06/26/2024,2096.0
06/27/2024,2085.0
06/30/2024,2079.0
07/01/2024,2058.1
07/02/2024,2115.1
07/03/2024,2136.0
07/04/2024,1920.0
07/07/2024,1917.0
07/08/2024,1898.0
07/09/2024,1902.0
07/10/2024,1905.0
07/11/2024,1910.0
07/14/2024,1921.0
07/15/2024,1945.0
07/16/2024,1974.0
07/17/2024,1998.0
07/18/2024,2022.0
07/21/2024,2105.0
07/22/2024,2100.0
07/23/2024,2164.0
07/24/2024,2129.0
07/25/2024,2118.0
